chrom,tss,chromEnd,strand,gene_name,gene_id,cage_used
5,156693121,156693122,+,CYFIP2,ENSG00000055163,True
5,156772667,156772668,-,FNDC9,ENSG00000172568,True
5,156887221,156887222,+,NIPAL4,ENSG00000172548,True
5,157002782,157002783,-,ADAM19,ENSG00000135074,True
5,157079384,157079385,-,SOX30,ENSG00000039600,True
5,157098547,157098548,+,C5orf52,ENSG00000187658,True
5,157158430,157158431,+,THG1L,ENSG00000113272,True
5,157161727,157161728,-,AC026407.1,ENSG00000268432,False
5,157170735,157170736,+,LSM11,ENSG00000155858,True
5,157286146,157286147,-,CLINT1,ENSG00000113282,True
5,158526924,158526925,-,EBF1,ENSG00000164330,True
5,158636554,158636555,-,RNF145,ENSG00000145860,True
5,158690312,158690313,+,UBLCP1,ENSG00000164332,True
5,158757494,158757495,-,IL12B,ENSG00000113302,True
5,159343504,159343505,+,ADRA1B,ENSG00000170214,True
5,159436152,159436153,+,TTC1,ENSG00000113312,True
5,159546433,159546434,-,PWWP2A,ENSG00000170234,True
5,159640745,159640746,+,FABP6,ENSG00000170231,True
5,159739561,159739562,-,CCNJL,ENSG00000135083,True
5,159797650,159797651,-,C1QTNF2,ENSG00000145861,True
5,159827051,159827052,-,C5orf54,ENSG00000221886,True
5,159846080,159846081,-,SLU7,ENSG00000164609,True
5,159848866,159848867,+,PTTG1,ENSG00000164611,True
5,160279227,160279228,-,ATP10B,ENSG00000118322,True
5,160973727,160973728,-,GABRB2,ENSG00000145864,True
5,161112725,161112726,+,GABRA6,ENSG00000145863,True
5,161275172,161275173,+,GABRA1,ENSG00000022355,True
5,161495047,161495048,+,GABRG2,ENSG00000113327,True
5,162864605,162864606,+,CCNG1,ENSG00000113328,True
5,162873821,162873822,-,AC112205.1,ENSG00000268800,False
5,162887118,162887119,-,NUDCD2,ENSG00000170584,True
5,162887655,162887656,+,HMMR,ENSG00000072571,True
5,162932616,162932617,+,MAT2B,ENSG00000038274,True
5,166711804,166711805,+,TENM2,ENSG00000145934,False
5,167718675,167718676,+,WWC1,ENSG00000113645,True
5,167913475,167913476,+,RARS,ENSG00000113643,True
5,167956324,167956325,+,FBLL1,ENSG00000188573,True
5,168006362,168006363,-,PANK3,ENSG00000120137,True
5,168728140,168728141,-,SLIT3,ENSG00000184347,True
5,169010638,169010639,+,SPDL1,ENSG00000040275,False
5,169064274,169064275,+,DOCK2,ENSG00000134516,True
5,169407445,169407446,-,FAM196B,ENSG00000204767,True
5,169532900,169532901,+,FOXI1,ENSG00000168269,True
5,169659974,169659975,+,C5orf58,ENSG00000234511,True
5,169724793,169724794,-,LCP2,ENSG00000043462,True
5,169816371,169816372,-,KCNMB1,ENSG00000145936,True
5,169931037,169931038,+,KCNIP1,ENSG00000182132,True
5,170210727,170210728,+,GABRP,ENSG00000094755,True
5,170289018,170289019,+,RANBP17,ENSG00000204764,True
5,170736261,170736262,+,TLX3,ENSG00000164438,True
5,170814855,170814856,+,NPM1,ENSG00000181163,True
5,170846650,170846651,+,FGF18,ENSG00000156427,True
5,171200656,171200657,+,CTB-78H18.1,ENSG00000253110,False
5,171212876,171212877,+,C5orf50,ENSG00000185662,False
5,171433619,171433620,-,FBXW11,ENSG00000072803,True
5,171615227,171615228,-,STK10,ENSG00000072786,True
5,171621176,171621177,+,EFCAB9,ENSG00000214360,False
5,171710780,171710781,-,UBTD2,ENSG00000168246,True
5,171881522,171881523,-,SH3PXD2B,ENSG00000174705,True
5,172036436,172036437,-,AC027309.1,ENSG00000268553,False
5,172068276,172068277,+,NEURL1B,ENSG00000214357,True
5,172198198,172198199,-,DUSP1,ENSG00000120129,True
5,172261376,172261377,+,ERGIC1,ENSG00000113719,True
5,172386449,172386450,+,RPL26L1,ENSG00000037241,True
5,172410809,172410810,+,ATP6V0E1,ENSG00000113732,True
5,172483355,172483356,+,CREBRF,ENSG00000164463,False
5,172571533,172571534,+,BNIP1,ENSG00000113734,True
5,172662206,172662207,-,NKX2-5,ENSG00000183072,True
5,172755418,172755419,-,STC2,ENSG00000113739,True
5,173043651,173043652,-,BOD1,ENSG00000145919,True
5,173315351,173315352,+,CPEB4,ENSG00000113742,True
5,173416207,173416208,+,C5orf47,ENSG00000185056,True
5,173472607,173472608,+,NSG2,ENSG00000170091,False
5,174151581,174151582,+,MSX2,ENSG00000120149,True
5,174871163,174871164,-,DRD1,ENSG00000184845,True
5,174905568,174905569,+,SFXN1,ENSG00000164466,True
5,175085072,175085073,+,HRH2,ENSG00000113749,True
5,175298600,175298601,+,CPLX2,ENSG00000145920,True
5,175461683,175461684,-,THOC3,ENSG00000051596,False
5,175487692,175487693,+,FAM153B,ENSG00000182230,False
5,175489024,175489025,-,RP11-826N14.2,ENSG00000248469,False
5,175665365,175665366,+,SIMC1,ENSG00000170085,False
5,175788783,175788784,-,KIAA1191,ENSG00000122203,True
5,175792486,175792487,+,ARL10,ENSG00000175414,True
5,175815590,175815591,-,NOP16,ENSG00000048162,True
5,175815750,175815751,+,HIGD2A,ENSG00000146066,True
5,175843535,175843536,-,CLTB,ENSG00000175416,True
5,175875387,175875388,+,FAF2,ENSG00000113194,True
5,175964851,175964852,-,RNF44,ENSG00000146083,True
5,175976344,175976345,+,CDHR2,ENSG00000074276,True
5,176037135,176037136,-,GPRIN1,ENSG00000169258,True
5,176057538,176057539,-,SNCB,ENSG00000074317,True
5,176057683,176057684,+,EIF4E1B,ENSG00000175766,False
5,176074487,176074488,+,TSPAN17,ENSG00000048140,True
5,176237525,176237526,+,UNC5A,ENSG00000113763,True
5,176326343,176326344,-,HK3,ENSG00000160883,True
5,176433752,176433753,-,UIMC1,ENSG00000087206,True
5,176449703,176449704,+,ZNF346,ENSG00000113761,True
5,176513909,176513910,+,FGFR4,ENSG00000160867,True
5,176560784,176560785,+,NSD1,ENSG00000165671,True
5,176730703,176730704,-,RAB24,ENSG00000169228,True
5,176730794,176730795,+,PRELID1,ENSG00000169230,True
5,176738910,176738911,-,MXD3,ENSG00000213347,True
5,176778663,176778664,-,LMAN2,ENSG00000169223,True
5,176784886,176784887,+,RGS14,ENSG00000169220,True
5,176811433,176811434,+,SLC34A1,ENSG00000131183,True
5,176827658,176827659,-,PFN3,ENSG00000196570,True
5,176836551,176836552,-,F12,ENSG00000131187,True
5,176853685,176853686,+,GRK6,ENSG00000198055,True
5,176873821,176873822,+,PRR7,ENSG00000131188,True
5,176900636,176900637,-,DBN1,ENSG00000113758,True
5,176924603,176924604,-,PDLIM7,ENSG00000196923,True
5,176937385,176937386,-,DOK3,ENSG00000146094,True
5,176943960,176943961,-,DDX41,ENSG00000183258,True
5,176981560,176981561,-,FAM193B,ENSG00000146067,True
5,177019201,177019202,+,TMED9,ENSG00000184840,True
5,177027158,177027159,+,B4GALT7,ENSG00000027847,True
5,177209198,177209199,+,RP11-1026M7.2,ENSG00000249109,False
5,177210399,177210400,-,FAM153A,ENSG00000170074,False
5,177423243,177423244,-,PROP1,ENSG00000175325,False
5,177433406,177433407,+,FAM153C,ENSG00000204677,False
5,177540542,177540543,+,N4BP3,ENSG00000145911,True
5,177558020,177558021,+,RMND5B,ENSG00000145916,True
5,177580891,177580892,-,NHP2,ENSG00000145912,True
5,177631532,177631533,+,HNRNPAB,ENSG00000197451,True
5,177659792,177659793,-,PHYKPL,ENSG00000175309,False
5,178017383,178017384,-,COL23A1,ENSG00000050767,True
5,178054055,178054056,-,CLK4,ENSG00000113240,True
5,178157670,178157671,-,ZNF354A,ENSG00000169131,True
5,178286966,178286967,+,ZNF354B,ENSG00000178338,True
5,178322912,178322913,+,ZFP2,ENSG00000198939,True
5,178368212,178368213,+,ZNF454,ENSG00000178187,True
5,178422312,178422313,-,GRM6,ENSG00000113262,True
5,178450805,178450806,+,ZNF879,ENSG00000234284,True
5,178487381,178487382,+,ZNF354C,ENSG00000177932,True
5,178772455,178772456,-,ADAMTS2,ENSG00000087116,True
5,178977557,178977558,+,RUFY1,ENSG00000176783,True
5,179050670,179050671,-,HNRNPH1,ENSG00000169045,True
5,179072047,179072048,-,C5orf60,ENSG00000204661,False
5,179078298,179078299,+,AC136604.1,ENSG00000228259,False
5,179108032,179108033,-,CBY3,ENSG00000204659,True
5,179125980,179125981,+,CANX,ENSG00000127022,True
5,179159829,179159830,+,MAML1,ENSG00000161021,True
5,179221013,179221014,+,LTC4S,ENSG00000213316,True
5,179233854,179233855,-,MGAT4B,ENSG00000161013,True
5,179247904,179247905,+,SQSTM1,ENSG00000161011,True
5,179285815,179285816,-,C5orf45,ENSG00000161010,True
5,179286013,179286014,+,CTC-241N9.1,ENSG00000245317,False
5,179334865,179334866,-,TBC1D9B,ENSG00000197226,True
5,179498743,179498744,-,RNF130,ENSG00000113269,True
5,179636189,179636190,-,RASGEF1C,ENSG00000146090,True
5,179719073,179719074,-,MAPK9,ENSG00000050748,True
5,179780327,179780328,-,GFPT2,ENSG00000131459,True
5,179921383,179921384,+,CNOT6,ENSG00000113300,True
5,180018497,180018498,-,SCGB3A1,ENSG00000161055,True
5,180076592,180076593,-,FLT4,ENSG00000037280,True
5,180167099,180167100,-,OR2Y1,ENSG00000174339,False
5,180229810,180229811,-,MGAT1,ENSG00000131446,True
5,180288269,180288270,-,ZFP62,ENSG00000196670,True
5,180326155,180326156,+,BTNL8,ENSG00000113303,True
5,180415892,180415893,+,BTNL3,ENSG00000168903,True
5,180467268,180467269,+,BTNL9,ENSG00000165810,True
5,180552304,180552305,-,OR2V1,ENSG00000185372,False
5,180581943,180581944,+,OR2V2,ENSG00000182613,False
5,180632180,180632181,-,TRIM7,ENSG00000146054,True
5,180650295,180650296,+,TRIM41,ENSG00000146063,True
5,180670906,180670907,-,GNB2L1,ENSG00000204628,True
5,180682720,180682721,+,AC008443.1,ENSG00000268397,False
5,180688133,180688134,-,TRIM52,ENSG00000183718,True
5,180794269,180794270,+,OR4F3,ENSG00000230178,False
6,292497,292498,+,DUSP22,ENSG00000112679,True
6,391751,391752,+,IRF4,ENSG00000137265,True
6,656963,656964,-,HUS1B,ENSG00000188996,False
6,693112,693113,-,EXOC2,ENSG00000112685,True
6,1080164,1080165,+,AL033381.1,ENSG00000176515,False
6,1312332,1312333,+,FOXQ1,ENSG00000164379,True
6,1389805,1389806,+,FOXF2,ENSG00000137273,True
6,1610301,1610302,+,FOXC1,ENSG00000054598,True
6,2245822,2245823,-,GMDS,ENSG00000112699,True
6,2634832,2634833,-,C6orf195,ENSG00000164385,True
6,2751154,2751155,-,MYLK4,ENSG00000145949,True
6,2765696,2765697,+,WRNIP1,ENSG00000124535,True
6,2842096,2842097,-,SERPINB1,ENSG00000021355,True
6,2903543,2903544,-,SERPINB9,ENSG00000170542,True
6,2971519,2971520,-,SERPINB6,ENSG00000124570,True
6,3000087,3000088,+,NQO2,ENSG00000124588,True
6,3068758,3068759,+,RIPK1,ENSG00000137275,True
6,3118952,3118953,+,BPHL,ENSG00000137274,True
6,3157777,3157778,-,TUBB2A,ENSG00000137267,True
6,3227885,3227886,-,TUBB2B,ENSG00000137285,True
6,3259196,3259197,+,PSMG4,ENSG00000180822,True
6,3457274,3457275,-,SLC22A23,ENSG00000137266,True
6,3751945,3751946,-,PXDC1,ENSG00000168994,True
6,3849607,3849608,+,FAM50B,ENSG00000145945,True
6,3982909,3982910,+,C6ORF50,ENSG00000145965,False
6,4021605,4021606,+,PRPF4B,ENSG00000112739,True
6,4087578,4087579,-,FAM217A,ENSG00000145975,False
6,4087673,4087674,+,C6orf201,ENSG00000185689,True
6,4135798,4135799,-,ECI2,ENSG00000198721,True
6,4776631,4776632,+,CDYL,ENSG00000153046,True
6,5004264,5004265,-,RPP40,ENSG00000124787,True
6,5085720,5085721,+,PPP1R3G,ENSG00000219607,False
6,5260972,5260973,-,LYRM4,ENSG00000214113,True
6,5261762,5261763,+,FARS2,ENSG00000145982,True
6,6007146,6007147,-,NRN1,ENSG00000124785,True
6,6320894,6320895,-,F13A1,ENSG00000124491,True
6,6588950,6588951,+,LY86,ENSG00000112799,True
6,7107966,7107967,+,RREB1,ENSG00000124782,True
6,7313419,7313420,-,SSR1,ENSG00000124783,True
6,7389979,7389980,-,CAGE1,ENSG00000164304,True
6,7390061,7390062,+,RIOK1,ENSG00000124784,True
6,7541905,7541906,+,DSP,ENSG00000096696,True
6,7590464,7590465,+,SNRNP48,ENSG00000168566,True
6,7726335,7726336,+,BMP6,ENSG00000153162,True
6,7911023,7911024,-,TXNDC5,ENSG00000239264,True
6,8064597,8064598,-,BLOC1S5-TXNDC5,ENSG00000259040,False
6,8064647,8064648,-,BLOC1S5,ENSG00000188428,False
6,8102763,8102764,-,EEF1E1-BLOC1S5,ENSG00000265818,False
6,8102779,8102780,-,EEF1E1,ENSG00000124802,True
6,8435782,8435783,-,SLC35B3,ENSG00000124786,True
6,10211841,10211842,-,OFCC1,ENSG00000181355,False
6,10412618,10412619,-,TFAP2A,ENSG00000137203,True
6,10528748,10528749,+,GCNT2,ENSG00000111846,True
6,10633993,10633994,+,GCNT6,ENSG00000205318,False
6,10694846,10694847,-,C6orf52,ENSG00000137434,True
6,10695180,10695181,+,PAK1IP1,ENSG00000111845,True
6,10723342,10723343,+,TMEM14C,ENSG00000111843,True
6,10748027,10748028,+,RP11-637O19.3,ENSG00000272162,False
6,10748045,10748046,+,SYCP2L,ENSG00000153157,True
6,10748045,10748046,+,TMEM14B,ENSG00000137210,True
6,10838766,10838767,-,MAK,ENSG00000111837,True
6,10882272,10882273,-,GCM2,ENSG00000124827,True
6,11044545,11044546,-,ELOVL2,ENSG00000197977,True
6,11094266,11094267,+,SMIM13,ENSG00000224531,False
6,11111954,11111955,-,ERVFRD-1,ENSG00000244476,True
6,11232904,11232905,-,NEDD9,ENSG00000111859,True
6,11538000,11538001,+,TMEM170B,ENSG00000205269,True
6,11807279,11807280,-,ADTRP,ENSG00000111863,False
6,12012207,12012208,+,HIVEP1,ENSG00000095951,True
6,12290593,12290594,+,EDN1,ENSG00000078401,True
6,13272953,13272954,+,PHACTR1,ENSG00000112137,True
6,13328754,13328755,-,TBC1D7,ENSG00000145979,True
6,13486415,13486416,-,AL583828.1,ENSG00000187461,False
6,13487851,13487852,-,GFOD1,ENSG00000145990,True
6,13574824,13574825,+,SIRT5,ENSG00000124523,True
6,13615577,13615578,+,NOL7,ENSG00000225921,True
6,13621126,13621127,-,AL441883.1,ENSG00000268059,False
6,13712073,13712074,-,RANBP9,ENSG00000010017,True
6,13814800,13814801,-,MCUR1,ENSG00000050393,False
6,13925202,13925203,+,RNF182,ENSG00000180537,True
6,14118003,14118004,+,CD83,ENSG00000112149,True
6,15246286,15246287,+,JARID2,ENSG00000008083,True
6,15663249,15663250,-,DTNBP1,ENSG00000047579,True
6,16129317,16129318,+,MYLIP,ENSG00000007944,True
6,16238820,16238821,+,GMPR,ENSG00000137198,True
6,16761696,16761697,-,ATXN1,ENSG00000124788,True
6,17102489,17102490,+,STMND1,ENSG00000230873,False
6,17281248,17281249,+,RBM24,ENSG00000112183,True
6,17393921,17393922,+,CAP2,ENSG00000112186,True
6,17600609,17600610,+,FAM8A1,ENSG00000137414,True
6,17707128,17707129,-,NUP153,ENSG00000124789,True
6,17987858,17987859,-,KIF13A,ENSG00000137177,True
6,18122879,18122880,-,NHLRC1,ENSG00000187566,True
6,18155300,18155301,-,TPMT,ENSG00000137364,True
6,18155666,18155667,+,KDM1B,ENSG00000165097,True
6,18264750,18264751,-,DEK,ENSG00000124795,True
6,18387712,18387713,+,RNF144B,ENSG00000137393,True
6,19837606,19837607,+,ID4,ENSG00000172201,True
6,20212680,20212681,-,MBOAT1,ENSG00000172197,True
6,20402127,20402128,+,E2F3,ENSG00000112242,True
6,20534708,20534709,+,CDKAL1,ENSG00000145996,True
6,21593980,21593981,+,SOX4,ENSG00000124766,True
6,22297264,22297265,-,PRL,ENSG00000172179,True
6,22569790,22569791,+,HDGFL1,ENSG00000112273,True
6,24126462,24126463,+,NRSN1,ENSG00000152954,True
6,24357131,24357132,+,KAAG1,ENSG00000146049,False
6,24358161,24358162,-,DCDC2,ENSG00000146038,True
6,24403184,24403185,+,MRS2,ENSG00000124532,True
6,24495197,24495198,+,ALDH5A1,ENSG00000112294,True
6,24495556,24495557,-,GPLD1,ENSG00000112293,True
6,24646403,24646404,-,KIAA0319,ENSG00000137261,True
6,24667111,24667112,-,TDP2,ENSG00000111802,True
6,24667311,24667312,+,ACOT13,ENSG00000112304,True
6,24721064,24721065,-,C6orf62,ENSG00000112308,True
6,24775197,24775198,+,GMNN,ENSG00000112312,True
6,24799117,24799118,-,RP3-369A17.5,ENSG00000260286,False
6,24936184,24936185,-,FAM65B,ENSG00000111913,True
6,25279617,25279618,+,LRRC16A,ENSG00000079691,True
6,25652458,25652459,+,SCGN,ENSG00000079689,True
6,25726789,25726790,-,HIST1H2AA,ENSG00000164508,True
6,25727012,25727013,+,HIST1H2BA,ENSG00000146047,True
6,25754970,25754971,+,SLC17A4,ENSG00000146039,True
6,25832270,25832271,-,SLC17A1,ENSG00000124568,True
6,25874463,25874464,-,SLC17A3,ENSG00000124564,True
6,25930915,25930916,-,SLC17A2,ENSG00000112337,True
6,25963035,25963036,+,TRIM38,ENSG00000112343,True
6,26018015,26018016,-,HIST1H1A,ENSG00000124610,True
6,26020718,26020719,+,HIST1H3A,ENSG00000198366,False
6,26027480,26027481,-,HIST1H4B,ENSG00000124529,False
6,26032328,26032329,-,HIST1H3B,ENSG00000124693,True
6,26032328,26032329,-,HIST1H3D,ENSG00000197409,True
6,26032328,26032329,-,HIST1H3F,ENSG00000256316,True
6,26032328,26032329,-,HIST1H3G,ENSG00000256018,True
6,26032328,26032329,-,HIST1H3I,ENSG00000182572,True
6,26032328,26032329,-,HIST1H3J,ENSG00000197153,True
6,26033844,26033845,-,HIST1H2AB,ENSG00000137259,True
6,26043939,26043940,-,HIST1H2BB,ENSG00000196226,True
6,26045639,26045640,+,HIST1H3C,ENSG00000196532,False
6,26056698,26056699,-,HIST1H1C,ENSG00000187837,True
6,26087657,26087658,+,HFE,ENSG00000010704,True
6,26104161,26104162,+,HIST1H4C,ENSG00000197061,True
6,26108363,26108364,-,HIST1H1T,ENSG00000187475,True
6,26124157,26124158,-,HIST1H2BC,ENSG00000180596,True
6,26124157,26124158,-,HIST1H2BG,ENSG00000187990,True
6,26124407,26124408,+,HIST1H2AC,ENSG00000180573,True
6,26156557,26156558,+,HIST1H1E,ENSG00000168298,True
6,26158354,26158355,+,HIST1H2BD,ENSG00000158373,True
6,26183958,26183959,+,HIST1H2BE,ENSG00000197697,False
6,26189304,26189305,-,HIST1H4D,ENSG00000188987,False
6,26199490,26199491,-,HIST1H2AD,ENSG00000196866,True
6,26199748,26199749,+,HIST1H2BF,ENSG00000197846,False
6,26204835,26204836,+,HIST1H4A,ENSG00000196176,True
6,26204835,26204836,+,HIST1H4E,ENSG00000198518,True
6,26204835,26204836,+,HIST1H4I,ENSG00000198339,True
6,26204835,26204836,+,HIST1H4J,ENSG00000197238,True
6,26204835,26204836,+,HIST1H4F,ENSG00000198327,True
6,26217147,26217148,+,HIST1H2AE,ENSG00000168274,True
6,26225383,26225384,+,HIST1H3E,ENSG00000196966,False
6,26235215,26235216,-,HIST1H1D,ENSG00000124575,True
6,26247259,26247260,-,HIST1H4G,ENSG00000124578,False
6,26251841,26251842,+,HIST1H2BH,ENSG00000197459,True
6,26273144,26273145,+,HIST1H2BI,ENSG00000168242,False
6,26285762,26285763,-,HIST1H4H,ENSG00000158406,False
6,26365468,26365469,+,BTN3A2,ENSG00000186470,True
6,26383347,26383348,+,BTN2A2,ENSG00000124508,True
6,26402492,26402493,+,BTN3A1,ENSG00000026950,True
6,26440749,26440750,+,BTN3A3,ENSG00000111801,True
6,26458189,26458190,+,BTN2A1,ENSG00000112763,True
6,26501449,26501450,+,BTN1A1,ENSG00000124557,False
6,26538606,26538607,+,HMGN4,ENSG00000182952,True
6,26597184,26597185,+,ABT1,ENSG00000146109,True
6,26659974,26659975,-,ZNF322,ENSG00000181315,True
6,27100573,27100574,-,HIST1H2BJ,ENSG00000124635,True
6,27100832,27100833,+,HIST1H2AG,ENSG00000196787,False
6,27114631,27114632,-,HIST1H2BK,ENSG00000197903,True
6,27114861,27114862,+,HIST1H2AH,ENSG00000184825,False
6,27215505,27215506,+,PRSS16,ENSG00000112812,True
6,27280046,27280047,-,POM121L2,ENSG00000158553,True
6,27356761,27356762,+,ZNF391,ENSG00000124613,True
6,27440874,27440875,-,ZNF184,ENSG00000096654,True
6,27775704,27775705,-,HIST1H2BL,ENSG00000185130,True
6,27775899,27775900,+,HIST1H2AI,ENSG00000196747,False
6,27777842,27777843,+,HIST1H3H,ENSG00000203813,False
6,27782555,27782556,-,HIST1H2AJ,ENSG00000182611,True
6,27782805,27782806,+,HIST1H2BM,ENSG00000196374,True
6,27799305,27799306,-,HIST1H4K,ENSG00000197914,False
6,27806337,27806338,+,HIST1H2BN,ENSG00000233822,True
6,27833034,27833035,+,HIST1H2AL,ENSG00000198374,False
6,27835366,27835367,-,HIST1H1B,ENSG00000184357,True
6,27841289,27841290,-,HIST1H4L,ENSG00000198558,False
6,27860964,27860965,-,HIST1H2AK,ENSG00000184348,True
6,27860964,27860965,-,HIST1H2AM,ENSG00000233224,True
6,27861203,27861204,+,HIST1H2BO,ENSG00000196331,True
6,27880174,27880175,-,OR2B2,ENSG00000168131,False
6,27925019,27925020,+,OR2B6,ENSG00000124657,False
6,28048348,28048349,+,ZNF165,ENSG00000197279,True
6,28092393,28092394,+,ZSCAN16,ENSG00000196812,True
6,28109688,28109689,+,ZKSCAN8,ENSG00000198315,False
6,28192664,28192665,+,ZSCAN9,ENSG00000137185,False
6,28220038,28220039,-,ZKSCAN4,ENSG00000187626,True
6,28227090,28227091,+,NKAPL,ENSG00000189134,True
6,28249361,28249362,+,PGBD1,ENSG00000137338,True
6,28317723,28317724,+,ZKSCAN3,ENSG00000189298,True
6,28324048,28324049,-,ZSCAN31,ENSG00000235109,False
6,28367523,28367524,-,ZSCAN12,ENSG00000158691,True
6,28411262,28411263,-,ZSCAN23,ENSG00000187987,True
6,28493760,28493761,+,GPX5,ENSG00000224586,True
6,28495992,28495993,-,GPX6,ENSG00000198704,False
6,28555066,28555067,-,SCAND3,ENSG00000232040,True
6,28891739,28891740,-,TRIM27,ENSG00000204713,True
6,28911654,28911655,+,C6orf100,ENSG00000204709,False
6,28973092,28973093,-,ZNF311,ENSG00000197935,True
6,29013017,29013018,-,OR2W1,ENSG00000204704,False
6,29055090,29055091,-,OR2B3,ENSG00000204703,False
6,29068386,29068387,+,OR2J1,ENSG00000204702,False
6,29079668,29079669,+,OR2J3,ENSG00000204701,False
6,29141311,29141312,+,OR2J2,ENSG00000204700,False
6,29274403,29274404,+,OR14J1,ENSG00000204695,False
6,29343068,29343069,-,OR12D3,ENSG00000112462,False
6,29364416,29364417,+,OR12D2,ENSG00000168787,False
6,29399744,29399745,-,OR5V1,ENSG00000243729,False
6,29407083,29407084,+,OR10C1,ENSG00000206474,False
6,29424848,29424849,-,OR11A1,ENSG00000204694,False
6,29424958,29424959,+,OR2H1,ENSG00000204688,False
6,29455738,29455739,-,MAS1L,ENSG00000204687,False
6,29527508,29527509,-,UBD,ENSG00000213886,True
6,29555683,29555684,+,OR2H2,ENSG00000204657,False
6,29595790,29595791,-,GABBR1,ENSG00000204681,True
6,29624878,29624879,+,MOG,ENSG00000204655,True
6,29648917,29648918,-,ZFP57,ENSG00000204644,True
6,29691212,29691213,+,HLA-F,ENSG00000204642,True
6,29795601,29795602,+,HLA-G,ENSG00000204632,True
